age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
38.0,federal-gov,307404.0,some-college,10.0,divorced,adm-clerical,unmarried,white,female,40.0,united-states,<=50k
19.0,private,343200.0,some-college,10.0,never-married,sales,own-child,white,female,32.5,united-states,<=50k
61.0,private,97030.0,some-college,10.0,divorced,other-service,not-in-family,white,female,32.5,united-states,<=50k
40.0,private,162108.0,bachelors,13.0,divorced,craft-repair,not-in-family,white,female,50.0,united-states,<=50k
27.0,private,210867.0,7th-8th,4.5,never-married,farming-fishing,own-child,white,male,50.0,united-states,<=50k
43.0,private,212894.0,hs-grad,9.0,divorced,craft-repair,other-relative,white,male,40.0,united-states,<=50k
21.0,private,43475.0,hs-grad,9.0,never-married,protective-serv,not-in-family,white,male,40.0,united-states,<=50k
29.0,private,107812.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,40.0,united-states,<=50k
48.0,private,105138.0,hs-grad,9.0,divorced,exec-managerial,unmarried,asian-pac-islander,female,40.0,united-states,<=50k
28.0,private,196690.0,assoc-voc,11.0,never-married,machine-op-inspct,not-in-family,white,female,42.0,united-states,<=50k
20.0,private,416103.0,some-college,10.0,never-married,handlers-cleaners,own-child,white,male,40.0,united-states,<=50k
45.0,local-gov,192793.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,40.0,united-states,>50k
24.0,private,304386.0,hs-grad,9.0,never-married,other-service,own-child,white,female,32.5,united-states,<=50k
30.0,private,156890.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,45.0,united-states,<=50k
38.0,state-gov,149455.0,hs-grad,9.0,never-married,other-service,unmarried,black,female,40.0,united-states,<=50k
35.0,private,243357.0,11th,7.0,separated,craft-repair,unmarried,black,female,40.0,united-states,<=50k
53.0,self-emp-not-inc,88506.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,40.0,united-states,<=50k
38.0,private,64879.0,some-college,10.0,divorced,sales,not-in-family,white,female,40.0,united-states,<=50k
30.0,private,36340.0,hs-grad,9.0,never-married,craft-repair,unmarried,white,female,32.5,united-states,<=50k
20.0,private,344492.0,hs-grad,10.0,separated,sales,own-child,white,female,32.5,united-states,<=50k
30.0,private,190511.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,40.0,united-states,>50k
21.0,private,227986.0,hs-grad,9.0,never-married,machine-op-inspct,unmarried,white,female,40.0,united-states,<=50k
33.0,private,355856.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,asian-pac-islander,male,52.5,united-states,<=50k
49.0,private,281647.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,45.0,united-states,>50k
33.0,private,112900.0,hs-grad,9.0,divorced,other-service,unmarried,white,female,40.0,united-states,<=50k
27.0,private,96219.0,bachelors,13.0,never-married,adm-clerical,not-in-family,white,female,45.0,united-states,<=50k
25.0,private,216724.0,hs-grad,9.0,divorced,exec-managerial,own-child,white,male,40.0,united-states,<=50k
53.0,private,48641.0,12th,8.0,never-married,other-service,not-in-family,other,female,35.0,united-states,<=50k
21.0,private,115420.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,50.0,united-states,<=50k
20.0,private,99891.0,some-college,10.0,never-married,craft-repair,own-child,white,female,32.5,united-states,<=50k
54.0,self-emp-not-inc,109418.0,bachelors,13.0,married-civ-spouse,exec-managerial,wife,white,female,35.0,united-states,>50k
54.0,private,145714.0,hs-grad,9.0,married-civ-spouse,tech-support,husband,white,male,32.5,united-states,>50k
23.0,state-gov,61743.0,5th-6th,4.5,never-married,transport-moving,not-in-family,white,male,35.0,united-states,<=50k
43.0,private,193494.0,10th,6.0,married-civ-spouse,adm-clerical,husband,white,male,40.0,united-states,<=50k
26.0,private,120268.0,bachelors,13.0,never-married,adm-clerical,own-child,white,male,32.5,united-states,<=50k
26.0,private,159732.0,hs-grad,9.0,never-married,machine-op-inspct,not-in-family,white,male,52.0,united-states,<=50k
39.0,self-emp-not-inc,237532.0,hs-grad,9.0,married-civ-spouse,craft-repair,wife,black,female,52.5,dominican-republic,>50k
75.0,self-emp-not-inc,165968.0,assoc-voc,11.0,widowed,exec-managerial,not-in-family,white,female,32.5,united-states,<=50k
24.0,private,227070.0,10th,6.0,married-civ-spouse,machine-op-inspct,wife,white,female,40.0,united-states,<=50k
43.0,private,133584.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,40.0,united-states,<=50k
56.0,private,235826.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,40.0,united-states,<=50k
39.0,private,83893.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,40.0,united-states,>50k
61.0,private,253101.0,bachelors,13.0,divorced,craft-repair,not-in-family,white,female,32.5,united-states,<=50k
47.0,private,102583.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,32.5,united-states,>50k
31.0,private,161765.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,52.5,united-states,<=50k
30.0,private,416720.25,doctorate,16.0,never-married,prof-specialty,not-in-family,white,male,40.0,united-states,<=50k
29.0,local-gov,179681.0,hs-grad,10.0,never-married,transport-moving,own-child,white,female,37.0,united-states,<=50k
25.0,private,76144.0,hs-grad,9.0,never-married,exec-managerial,not-in-family,white,male,50.0,united-states,<=50k
80.5,private,198362.0,assoc-voc,11.0,widowed,craft-repair,unmarried,white,female,40.0,united-states,<=50k
23.0,private,33884.0,some-college,10.0,separated,sales,unmarried,white,female,40.0,united-states,<=50k
25.0,state-gov,153534.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,40.0,united-states,<=50k
23.0,private,416720.25,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,52.5,united-states,<=50k
53.0,private,99476.0,hs-grad,9.0,divorced,other-service,not-in-family,white,female,38.0,united-states,<=50k
27.0,private,205188.0,10th,6.0,married-civ-spouse,machine-op-inspct,husband,white,male,40.0,united-states,<=50k
39.0,self-emp-not-inc,343476.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,50.0,japan,>50k
38.0,private,110713.0,assoc-acdm,12.0,married-civ-spouse,craft-repair,husband,white,male,50.0,united-states,>50k
29.0,private,229656.0,hs-grad,9.0,divorced,adm-clerical,unmarried,white,female,50.0,united-states,<=50k
25.0,private,74977.0,some-college,10.0,married-civ-spouse,adm-clerical,wife,white,female,40.0,united-states,<=50k
32.0,private,137076.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,52.5,united-states,>50k
22.0,private,197613.0,assoc-voc,11.0,never-married,craft-repair,not-in-family,white,female,32.5,united-states,<=50k
45.0,private,188950.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,50.0,united-states,>50k
31.0,private,206512.0,11th,7.0,never-married,handlers-cleaners,own-child,white,male,32.5,united-states,<=50k
40.0,private,286370.0,7th-8th,4.5,married-civ-spouse,machine-op-inspct,husband,white,male,40.0,mexico,>50k
25.0,local-gov,334133.0,masters,14.0,never-married,prof-specialty,own-child,white,male,32.5,united-states,<=50k
66.0,local-gov,54826.0,assoc-voc,11.0,widowed,prof-specialty,not-in-family,white,female,32.5,united-states,<=50k
55.0,self-emp-inc,138594.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,45.0,united-states,>50k
45.0,private,281565.0,hs-grad,9.0,widowed,other-service,other-relative,asian-pac-islander,female,50.0,south,<=50k
38.0,federal-gov,214542.0,some-college,10.0,divorced,handlers-cleaners,unmarried,black,female,40.0,united-states,<=50k
32.0,private,132601.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,40.0,united-states,>50k
41.0,federal-gov,187462.0,assoc-voc,11.0,divorced,adm-clerical,own-child,black,female,40.0,united-states,<=50k
24.0,state-gov,208826.0,doctorate,16.0,never-married,prof-specialty,not-in-family,white,female,52.5,england,<=50k
46.0,private,186410.0,prof-school,15.0,never-married,exec-managerial,not-in-family,white,male,50.0,united-states,>50k
38.0,private,58108.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,50.0,united-states,>50k
38.0,private,164050.0,some-college,10.0,married-civ-spouse,protective-serv,husband,black,male,40.0,united-states,>50k
36.0,private,109133.0,some-college,10.0,never-married,exec-managerial,not-in-family,white,male,40.0,united-states,<=50k
55.0,self-emp-not-inc,76901.0,assoc-acdm,12.0,married-civ-spouse,exec-managerial,husband,white,male,52.5,united-states,>50k
47.0,private,181652.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,female,40.0,united-states,<=50k
65.0,private,87164.0,11th,7.0,widowed,sales,other-relative,white,female,32.5,united-states,<=50k
27.0,state-gov,416720.25,prof-school,15.0,never-married,prof-specialty,not-in-family,white,male,52.5,united-states,<=50k
43.0,private,220776.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,35.0,united-states,>50k
80.5,private,250832.0,10th,6.0,married-civ-spouse,exec-managerial,husband,white,male,40.0,united-states,<=50k
29.0,private,110442.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,45.0,united-states,<=50k
39.0,self-emp-inc,206253.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,40.0,united-states,<=50k
20.0,private,94744.0,hs-grad,9.0,never-married,craft-repair,own-child,black,female,32.5,united-states,<=50k
48.0,private,216093.0,bachelors,13.0,married-civ-spouse,handlers-cleaners,husband,white,male,40.0,united-states,<=50k
51.0,private,169364.0,some-college,10.0,divorced,handlers-cleaners,not-in-family,white,female,40.0,ireland,<=50k
49.0,private,129513.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,50.0,united-states,>50k
22.0,private,50136.0,5th-6th,4.5,married-civ-spouse,other-service,husband,white,male,40.0,el-salvador,<=50k
52.0,self-emp-not-inc,44728.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,52.5,united-states,>50k
44.0,private,185057.0,masters,14.0,never-married,prof-specialty,not-in-family,white,female,35.0,united-states,<=50k
39.0,private,210626.0,hs-grad,9.0,divorced,machine-op-inspct,unmarried,white,female,40.0,united-states,<=50k
36.0,private,107125.0,hs-grad,9.0,married-civ-spouse,tech-support,husband,white,male,50.0,united-states,<=50k
57.0,self-emp-not-inc,184553.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,50.0,united-states,>50k
51.0,local-gov,154891.0,hs-grad,9.0,divorced,protective-serv,unmarried,white,male,52.0,united-states,<=50k
44.0,private,98779.0,10th,6.0,married-civ-spouse,machine-op-inspct,husband,white,male,52.5,united-states,<=50k
23.0,private,183327.0,hs-grad,9.0,never-married,craft-repair,own-child,black,female,32.5,united-states,<=50k
67.0,private,140849.0,hs-grad,9.0,widowed,other-service,not-in-family,white,female,32.5,united-states,<=50k
46.0,private,26781.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,amer-indian-eskimo,male,40.0,united-states,<=50k
62.0,private,115387.0,hs-grad,9.0,never-married,handlers-cleaners,other-relative,black,female,40.0,united-states,<=50k
25.0,private,361493.0,bachelors,13.0,never-married,sales,not-in-family,white,male,40.0,united-states,<=50k
60.0,self-emp-not-inc,95445.0,some-college,10.0,married-civ-spouse,transport-moving,husband,white,male,46.0,united-states,<=50k
38.0,state-gov,112497.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,white,male,52.5,united-states,<=50k
43.0,private,40024.0,11th,7.0,never-married,transport-moving,not-in-family,white,male,42.0,united-states,<=50k
52.0,private,190333.0,some-college,10.0,married-civ-spouse,adm-clerical,husband,white,male,40.0,united-states,>50k
35.0,private,359131.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,32.5,united-states,>50k
36.0,federal-gov,192150.0,hs-grad,9.0,divorced,adm-clerical,unmarried,white,female,40.0,united-states,<=50k
20.0,private,247564.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,35.0,united-states,<=50k
44.0,self-emp-not-inc,274562.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,male,40.0,united-states,>50k
28.0,private,248911.0,some-college,10.0,never-married,exec-managerial,own-child,white,female,40.0,united-states,<=50k
57.0,private,199934.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,40.0,united-states,>50k
28.0,self-emp-not-inc,96219.0,bachelors,13.0,married-civ-spouse,sales,wife,white,female,32.5,united-states,<=50k
45.0,private,98765.0,hs-grad,9.0,never-married,machine-op-inspct,unmarried,white,female,40.0,canada,<=50k
49.0,private,134797.0,some-college,10.0,divorced,adm-clerical,not-in-family,white,male,40.0,united-states,<=50k
22.0,private,51262.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,40.0,united-states,<=50k
30.0,self-emp-not-inc,31510.0,assoc-acdm,12.0,divorced,craft-repair,not-in-family,white,male,50.0,united-states,<=50k
33.0,private,183845.0,hs-grad,9.0,married-civ-spouse,other-service,wife,white,female,38.0,el-salvador,<=50k
48.0,self-emp-not-inc,317360.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,32.5,united-states,>50k
34.0,federal-gov,190228.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,white,male,48.0,united-states,>50k
34.0,local-gov,220066.0,masters,14.0,never-married,craft-repair,not-in-family,white,female,50.0,united-states,<=50k
26.0,private,164488.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,male,32.5,united-states,<=50k
36.0,local-gov,101481.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,male,40.0,united-states,<=50k
47.0,private,266281.0,11th,7.0,never-married,craft-repair,unmarried,black,female,40.0,united-states,<=50k
46.0,private,318259.0,assoc-voc,11.0,divorced,tech-support,other-relative,white,female,36.0,united-states,<=50k
62.0,private,270092.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,40.0,united-states,>50k
23.0,private,186014.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,32.5,united-states,<=50k
32.0,private,173730.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,40.0,united-states,>50k
44.0,private,186916.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,50.0,united-states,>50k
41.0,private,197919.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,52.5,united-states,<=50k
22.0,private,205839.0,some-college,10.0,never-married,other-service,not-in-family,white,male,45.0,united-states,<=50k
29.0,self-emp-inc,260729.0,hs-grad,9.0,married-civ-spouse,sales,wife,white,female,32.5,united-states,>50k
24.0,self-emp-inc,416720.25,hs-grad,9.0,never-married,other-service,not-in-family,black,male,50.0,united-states,>50k
58.0,private,154950.0,bachelors,13.0,married-civ-spouse,tech-support,husband,white,male,40.0,united-states,>50k
28.0,local-gov,149991.0,bachelors,13.0,married-civ-spouse,protective-serv,husband,black,male,42.0,united-states,>50k
31.0,private,284703.0,masters,14.0,never-married,prof-specialty,not-in-family,black,male,40.0,united-states,<=50k
46.0,private,384795.0,bachelors,10.0,divorced,prof-specialty,unmarried,black,female,32.5,united-states,<=50k
49.0,private,193047.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,45.0,united-states,>50k
64.0,private,114994.0,hs-grad,9.0,married-civ-spouse,other-service,husband,white,male,32.5,united-states,<=50k
27.0,private,116531.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,female,40.0,united-states,<=50k
45.0,private,216626.0,hs-grad,9.0,widowed,machine-op-inspct,unmarried,other,male,40.0,columbia,<=50k
31.0,private,325658.0,hs-grad,9.0,divorced,craft-repair,unmarried,white,male,40.0,united-states,<=50k
35.0,private,148581.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,40.0,united-states,<=50k
45.0,private,188432.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,40.0,united-states,<=50k
56.0,private,174351.0,12th,8.0,married-civ-spouse,craft-repair,husband,white,male,40.0,italy,<=50k
49.0,private,268234.0,7th-8th,4.5,married-civ-spouse,handlers-cleaners,husband,white,male,40.0,united-states,<=50k
43.0,private,416720.25,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,40.0,mexico,<=50k
28.0,private,25684.0,hs-grad,9.0,never-married,prof-specialty,not-in-family,amer-indian-eskimo,female,40.0,united-states,<=50k
